레포지토리,태그,릴리스명,생성일,배포일,생성일(ISO),배포일(ISO),배포년도,배포월,배포일,요일(0-6),주말여부,초안여부,프리릴리스여부,릴리스노트 길이,릴리스노트 존재여부,생성일로부터 배포까지 일수
daangn/seed-design,@seed-design/react-theming@2.0.4,@seed-design/react-theming@2.0.4,11/25/2022,11/25/2022,2022-11-25T05:33:15.000Z,2022-11-25T05:33:23.000Z,2022,11,25,5,false,false,false,80,true,0
daangn/seed-design,gatsby-plugin-seed-design@0.0.3,gatsby-plugin-seed-design@0.0.3,11/24/2022,11/24/2022,2022-11-24T09:08:22.000Z,2022-11-24T09:10:45.000Z,2022,11,24,4,false,false,false,96,true,0
daangn/seed-design,gatsby-plugin-seed-design@0.0.2,gatsby-plugin-seed-design@0.0.2,11/24/2022,11/24/2022,2022-11-24T06:30:36.000Z,2022-11-24T06:33:05.000Z,2022,11,24,4,false,false,false,298,true,0
daangn/seed-design,@seed-design/react-theming@2.0.3,@seed-design/react-theming@2.0.3,11/24/2022,11/24/2022,2022-11-24T09:08:22.000Z,2022-11-24T09:10:45.000Z,2022,11,24,4,false,false,false,113,true,0
daangn/seed-design,@seed-design/react-theming@2.0.2,@seed-design/react-theming@2.0.2,11/24/2022,11/24/2022,2022-11-24T06:30:36.000Z,2022-11-24T06:33:05.000Z,2022,11,24,4,false,false,false,178,true,0
daangn/seed-design,@seed-design/react-theming@2.0.1,@seed-design/react-theming@2.0.1,11/18/2022,11/18/2022,2022-11-18T09:32:46.000Z,2022-11-18T09:36:23.000Z,2022,11,18,5,false,false,false,44,true,0
daangn/seed-design,@seed-design/react-theming@2.0.0,@seed-design/react-theming@2.0.0,11/18/2022,11/18/2022,2022-11-18T07:54:20.000Z,2022-11-18T07:58:05.000Z,2022,11,18,5,false,false,false,85,true,0
daangn/seed-design,@seed-design/stylesheet@1.0.1,@seed-design/stylesheet@1.0.1,10/7/2022,10/7/2022,2022-10-07T02:05:59.000Z,2022-10-07T02:07:26.000Z,2022,10,7,5,false,false,false,59,true,0
daangn/seed-design,@karrotmarket/design-token@1.1.2,@karrotmarket/design-token@1.1.2,3/10/2022,3/10/2022,2022-03-10T03:06:36.000Z,2022-03-10T03:08:12.000Z,2022,3,10,4,false,false,false,76,true,0
daangn/seed-design,@karrotmarket/styled-components-theme@0.2.0,@karrotmarket/styled-components-theme@0.2.0,10/15/2021,10/15/2021,2021-10-15T11:46:41.000Z,2021-10-15T11:46:42.000Z,2021,10,15,5,false,false,false,174,true,0
daangn/seed-design,@karrotmarket/react-theming@0.2.0,@karrotmarket/react-theming@0.2.0,10/15/2021,10/15/2021,2021-10-15T11:46:41.000Z,2021-10-15T11:46:42.000Z,2021,10,15,5,false,false,false,132,true,0
daangn/seed-design,@karrotmarket/react-emotion-theme@0.4.0,@karrotmarket/react-emotion-theme@0.4.0,10/15/2021,10/15/2021,2021-10-15T11:46:41.000Z,2021-10-15T11:46:42.000Z,2021,10,15,5,false,false,false,174,true,0
daangn/seed-design,@karrotmarket/design-token@0.2.0,@karrotmarket/design-token@0.2.0,10/15/2021,10/15/2021,2021-10-15T11:46:41.000Z,2021-10-15T11:46:42.000Z,2021,10,15,5,false,false,false,34,true,0
